Price,Close,High,Low,Open,Volume
Ticker,PLTR,PLTR,PLTR,PLTR,PLTR
Datetime,,,,,
2025-11-06 20:49:00+00:00,174.71859741210938,175.22000122070312,174.52999877929688,175.13999938964844,503986
2025-11-06 20:50:00+00:00,174.97000122070312,175.05999755859375,174.65469360351562,174.74000549316406,196635
2025-11-06 20:51:00+00:00,175.09500122070312,175.22000122070312,174.72000122070312,174.9517059326172,460128
2025-11-06 20:52:00+00:00,175.19000244140625,175.41000366210938,175.07000732421875,175.0800018310547,146661
2025-11-06 20:53:00+00:00,175.27999877929688,175.6199951171875,175.02999877929688,175.16000366210938,140285
2025-11-06 20:54:00+00:00,174.7299041748047,175.49000549316406,174.7299041748047,175.27999877929688,196884
2025-11-06 20:55:00+00:00,175.47999572753906,175.5399932861328,174.67999267578125,174.72000122070312,295918
2025-11-06 20:56:00+00:00,175.27999877929688,175.48179626464844,175.24000549316406,175.4600067138672,231908
2025-11-06 20:57:00+00:00,175.1999969482422,175.41000366210938,175.1699981689453,175.32000732421875,188571
2025-11-06 20:58:00+00:00,175.0500030517578,175.2949981689453,174.97000122070312,175.14999389648438,18865996
2025-11-06 20:59:00+00:00,175.0399932861328,175.2100067138672,174.83999633789062,175.05999755859375,0
2025-11-07 14:30:00+00:00,175.27999877929688,175.74000549316406,172.24000549316406,173.22000122070312,2541739
2025-11-07 14:31:00+00:00,175.63999938964844,175.8800048828125,174.80230712890625,175.1300048828125,344188
2025-11-07 14:32:00+00:00,175.31500244140625,175.77749633789062,174.5399932861328,175.55499267578125,294731
2025-11-07 14:33:00+00:00,174.1699981689453,175.4199981689453,174.0,175.29249572753906,272683
2025-11-07 14:34:00+00:00,174.77999877929688,175.3000030517578,174.0,174.0,273233
2025-11-07 14:35:00+00:00,173.47999572753906,174.87899780273438,173.1199951171875,174.77999877929688,356375
2025-11-07 14:36:00+00:00,172.0500030517578,173.67999267578125,171.8800048828125,173.5050048828125,448317
2025-11-07 14:37:00+00:00,170.72000122070312,172.0399932861328,170.6699981689453,171.99000549316406,496956
2025-11-07 14:38:00+00:00,171.1199951171875,171.4499969482422,170.5,170.697998046875,575215
2025-11-07 14:39:00+00:00,171.17030334472656,171.77000427246094,171.02999877929688,171.16000366210938,308228
2025-11-07 14:40:00+00:00,172.27000427246094,172.37989807128906,171.10000610351562,171.1699981689453,332325
2025-11-07 14:41:00+00:00,172.54989624023438,172.58990478515625,171.83009338378906,172.25999450683594,221725
2025-11-07 14:42:00+00:00,172.4250030517578,172.99000549316406,172.36500549316406,172.5050048828125,242835
2025-11-07 14:43:00+00:00,173.03599548339844,173.1199951171875,172.3000030517578,172.45010375976562,256403
2025-11-07 14:44:00+00:00,172.76910400390625,173.2100067138672,172.42999267578125,173.0800018310547,199795
2025-11-07 14:45:00+00:00,172.74000549316406,172.9499969482422,172.00999450683594,172.75999450683594,163043
2025-11-07 14:46:00+00:00,172.0507049560547,173.07000732421875,171.82000732421875,172.72999572753906,252498
2025-11-07 14:47:00+00:00,172.05999755859375,172.389892578125,171.88999938964844,172.11880493164062,197279
2025-11-07 14:48:00+00:00,172.75999450683594,172.7899932861328,171.7899932861328,172.0500030517578,186520
2025-11-07 14:49:00+00:00,171.8699951171875,172.9304962158203,171.86000061035156,172.72999572753906,158547
2025-11-07 14:50:00+00:00,172.05999755859375,172.44000244140625,171.8209991455078,171.85000610351562,218056
2025-11-07 14:51:00+00:00,171.68499755859375,172.2198944091797,171.1999969482422,172.03500366210938,252432
2025-11-07 14:52:00+00:00,172.36500549316406,172.5,171.5738983154297,171.75,213657
2025-11-07 14:53:00+00:00,172.0449981689453,172.6999969482422,171.72000122070312,172.375,229893
2025-11-07 14:54:00+00:00,172.46499633789062,172.6199951171875,171.83009338378906,172.0449981689453,132401
2025-11-07 14:55:00+00:00,173.0970001220703,173.2799072265625,172.3000030517578,172.45150756835938,189748
2025-11-07 14:56:00+00:00,173.0399932861328,173.16000366210938,172.51170349121094,173.11000061035156,179216
2025-11-07 14:57:00+00:00,173.81129455566406,173.9199981689453,172.7801055908203,173.0449981689453,293703
2025-11-07 14:58:00+00:00,174.00999450683594,174.07989501953125,173.69000244140625,173.80499267578125,199304
2025-11-07 14:59:00+00:00,173.331298828125,173.99000549316406,173.14999389648438,173.98089599609375,206976
2025-11-07 15:00:00+00:00,172.44000244140625,173.57000732421875,172.25,173.3699951171875,259662
2025-11-07 15:01:00+00:00,172.17999267578125,172.52000427246094,171.8800048828125,172.44000244140625,210319
2025-11-07 15:02:00+00:00,172.20799255371094,172.4499969482422,171.80999755859375,172.14999389648438,202576
2025-11-07 15:03:00+00:00,171.6699981689453,172.1999969482422,171.57000732421875,172.16000366210938,204126
2025-11-07 15:04:00+00:00,171.5500030517578,171.76089477539062,171.3300018310547,171.6699981689453,184825
2025-11-07 15:05:00+00:00,171.87989807128906,172.08999633789062,171.5500030517578,171.5500030517578,142717
2025-11-07 15:06:00+00:00,171.3300018310547,171.82009887695312,171.3000030517578,171.8112030029297,177031
2025-11-07 15:07:00+00:00,171.11749267578125,171.42999267578125,170.82000732421875,171.42999267578125,211629
2025-11-07 15:08:00+00:00,171.08949279785156,171.2100067138672,170.63070678710938,171.0301055908203,206896
2025-11-07 15:09:00+00:00,171.90499877929688,171.9499969482422,170.83999633789062,171.11990356445312,211619
2025-11-07 15:10:00+00:00,172.4149932861328,172.5500030517578,171.66090393066406,171.89999389648438,192782
2025-11-07 15:11:00+00:00,172.85000610351562,172.85000610351562,172.16009521484375,172.39610290527344,200702
2025-11-07 15:12:00+00:00,172.94000244140625,173.3404998779297,172.85000610351562,172.8603973388672,208104
2025-11-07 15:13:00+00:00,173.47019958496094,173.49000549316406,172.94000244140625,172.9499969482422,180859
2025-11-07 15:14:00+00:00,173.75999450683594,173.8574981689453,173.1501007080078,173.4600067138672,147883
2025-11-07 15:15:00+00:00,174.1051025390625,174.2707061767578,173.50999450683594,173.77000427246094,215720
2025-11-07 15:16:00+00:00,174.13999938964844,174.3800048828125,173.91070556640625,174.11729431152344,162043
2025-11-07 15:17:00+00:00,174.25,174.38999938964844,174.0399932861328,174.14500427246094,129439
2025-11-07 15:18:00+00:00,174.08949279785156,174.39999389648438,173.97000122070312,174.25,119873
2025-11-07 15:19:00+00:00,173.47000122070312,174.25,173.35000610351562,174.07000732421875,191776
2025-11-07 15:20:00+00:00,173.5850067138672,173.80999755859375,173.4300994873047,173.47500610351562,107161
2025-11-07 15:21:00+00:00,173.75999450683594,174.2100067138672,173.64999389648438,173.74000549316406,126793
2025-11-07 15:22:00+00:00,174.2100067138672,174.35000610351562,173.6501007080078,173.75999450683594,125527
2025-11-07 15:23:00+00:00,172.8800048828125,174.1699981689453,172.8699951171875,174.16009521484375,162580
2025-11-07 15:24:00+00:00,172.75,173.5487060546875,172.5,172.91000366210938,161625
2025-11-07 15:25:00+00:00,173.30999755859375,173.39999389648438,172.61000061035156,172.6999969482422,140605
2025-11-07 15:26:00+00:00,173.27999877929688,173.71629333496094,173.14999389648438,173.32000732421875,127778
2025-11-07 15:27:00+00:00,173.625,173.6999969482422,173.28590393066406,173.28590393066406,94511
2025-11-07 15:28:00+00:00,173.07009887695312,173.8000030517578,173.0200958251953,173.66990661621094,82545
2025-11-07 15:29:00+00:00,172.72999572753906,173.2799072265625,172.5500946044922,173.02999877929688,140824
2025-11-07 15:30:00+00:00,172.4969940185547,172.92750549316406,172.3000030517578,172.70249938964844,166165
2025-11-07 15:31:00+00:00,172.85000610351562,172.9398956298828,172.25999450683594,172.47999572753906,105565
2025-11-07 15:32:00+00:00,172.5500030517578,172.94400024414062,172.5500030517578,172.8000030517578,75617
2025-11-07 15:33:00+00:00,172.04420471191406,172.91990661621094,172.00999450683594,172.5500030517578,109600
2025-11-07 15:34:00+00:00,172.21499633789062,172.6999969482422,172.10000610351562,172.10000610351562,138162
2025-11-07 15:35:00+00:00,172.25999450683594,172.53990173339844,172.2100067138672,172.25,72181
2025-11-07 15:36:00+00:00,172.58009338378906,172.80999755859375,172.16000366210938,172.2899932861328,100575
2025-11-07 15:37:00+00:00,172.17999267578125,172.89990234375,172.11000061035156,172.5800018310547,88787
2025-11-07 15:38:00+00:00,172.43499755859375,172.60000610351562,172.1407012939453,172.16000366210938,73242
2025-11-07 15:39:00+00:00,171.76510620117188,172.44000244140625,171.6300048828125,172.44000244140625,160774
2025-11-07 15:40:00+00:00,172.27999877929688,172.42860412597656,171.75,171.8000030517578,107454
2025-11-07 15:41:00+00:00,171.95069885253906,172.3699951171875,171.88999938964844,172.29510498046875,79861
2025-11-07 15:42:00+00:00,171.75999450683594,172.0679931640625,171.57009887695312,171.97999572753906,111945
2025-11-07 15:43:00+00:00,171.8007049560547,172.0,171.55999755859375,171.74899291992188,87888
2025-11-07 15:44:00+00:00,171.80999755859375,171.99000549316406,171.5800018310547,171.82449340820312,71343
2025-11-07 15:45:00+00:00,171.50999450683594,171.97000122070312,171.41000366210938,171.7938995361328,111327
2025-11-07 15:46:00+00:00,171.47999572753906,171.5198974609375,171.1699981689453,171.47500610351562,116834
2025-11-07 15:47:00+00:00,171.44900512695312,171.58999633789062,171.38340759277344,171.47500610351562,92093
2025-11-07 15:48:00+00:00,171.17880249023438,171.4199981689453,171.02000427246094,171.4199981689453,104258
2025-11-07 15:49:00+00:00,171.44000244140625,171.55990600585938,171.16000366210938,171.19000244140625,82245
2025-11-07 15:50:00+00:00,171.7187042236328,171.9600067138672,171.39999389648438,171.48989868164062,100738
2025-11-07 15:51:00+00:00,171.71009826660156,171.9550018310547,171.66000366210938,171.74000549316406,108508
2025-11-07 15:52:00+00:00,171.6199951171875,171.86050415039062,171.60000610351562,171.7899932861328,66004
2025-11-07 15:53:00+00:00,171.4550018310547,171.66000366210938,171.1501007080078,171.61000061035156,86158
2025-11-07 15:54:00+00:00,171.64500427246094,171.74510192871094,171.43899536132812,171.48699951171875,67072
2025-11-07 15:55:00+00:00,171.26510620117188,171.6898956298828,171.23599243164062,171.65089416503906,62136
2025-11-07 15:56:00+00:00,171.21009826660156,171.45550537109375,171.2100067138672,171.3000030517578,63261
2025-11-07 15:57:00+00:00,171.4499969482422,171.4499969482422,170.9199981689453,171.24000549316406,156136
2025-11-07 15:58:00+00:00,170.90130615234375,171.5,170.86000061035156,171.4499969482422,124292
2025-11-07 15:59:00+00:00,171.0500030517578,171.14999389648438,170.66000366210938,170.89999389648438,107945
2025-11-07 16:00:00+00:00,171.2050018310547,171.38999938964844,171.0,171.0399932861328,127092
2025-11-07 16:01:00+00:00,171.30999755859375,171.3699951171875,171.07000732421875,171.1627960205078,72602
2025-11-07 16:02:00+00:00,171.0677947998047,171.389404296875,171.0500030517578,171.24000549316406,76806
2025-11-07 16:03:00+00:00,170.57940673828125,171.3000030517578,170.35000610351562,171.11000061035156,178226
2025-11-07 16:04:00+00:00,170.9600067138672,170.9600067138672,170.36000061035156,170.61000061035156,136184
2025-11-07 16:05:00+00:00,170.8300018310547,171.0,170.5500030517578,170.9149932861328,94805
2025-11-07 16:06:00+00:00,170.10000610351562,170.83949279785156,170.04010009765625,170.83949279785156,167865
2025-11-07 16:07:00+00:00,170.5,170.53460693359375,170.04010009765625,170.0749969482422,133721
2025-11-07 16:08:00+00:00,169.99000549316406,170.60000610351562,169.8000030517578,170.49000549316406,382555
2025-11-07 16:09:00+00:00,169.91000366210938,170.02999877929688,169.8000030517578,169.94000244140625,222828
2025-11-07 16:10:00+00:00,170.0854949951172,170.10000610351562,169.77999877929688,169.91000366210938,205242
2025-11-07 16:11:00+00:00,169.15499877929688,170.1300048828125,169.14999389648438,170.0749969482422,242451
2025-11-07 16:12:00+00:00,169.0753936767578,169.4199981689453,169.00999450683594,169.16000366210938,291295
2025-11-07 16:13:00+00:00,169.55990600585938,169.6999969482422,168.91000366210938,169.0850067138672,297636
2025-11-07 16:14:00+00:00,169.91510009765625,169.9199981689453,169.50999450683594,169.5500030517578,142536
2025-11-07 16:15:00+00:00,170.0,170.17999267578125,169.88929748535156,169.88929748535156,146345
2025-11-07 16:16:00+00:00,169.63999938964844,170.0009002685547,169.4499969482422,170.0,168194
2025-11-07 16:17:00+00:00,169.8144073486328,169.94000244140625,169.60000610351562,169.66000366210938,112113
2025-11-07 16:18:00+00:00,169.32000732421875,169.8300018310547,169.27000427246094,169.806396484375,188104
2025-11-07 16:19:00+00:00,170.15989685058594,170.247802734375,169.1999969482422,169.3195037841797,283632
2025-11-07 16:20:00+00:00,170.72500610351562,170.8000030517578,170.00010681152344,170.12640380859375,273612
2025-11-07 16:21:00+00:00,170.86500549316406,171.0399932861328,170.50999450683594,170.6999969482422,137190
2025-11-07 16:22:00+00:00,170.61500549316406,170.89990234375,170.60000610351562,170.8730926513672,123660
2025-11-07 16:23:00+00:00,170.82510375976562,170.98989868164062,170.61500549316406,170.61500549316406,87497
2025-11-07 16:24:00+00:00,170.79379272460938,171.16000366210938,170.7301025390625,170.85499572753906,131761
2025-11-07 16:25:00+00:00,170.7949981689453,170.82850646972656,170.52000427246094,170.77499389648438,87965
2025-11-07 16:26:00+00:00,170.3699951171875,170.86309814453125,170.32000732421875,170.7949981689453,98997
2025-11-07 16:27:00+00:00,170.17999267578125,170.38079833984375,170.0,170.35000610351562,107672
2025-11-07 16:28:00+00:00,170.13040161132812,170.38999938964844,170.0399932861328,170.17999267578125,73967
2025-11-07 16:29:00+00:00,170.22999572753906,170.27999877929688,170.10000610351562,170.17999267578125,69850
2025-11-07 16:30:00+00:00,170.13499450683594,170.3800048828125,170.07000732421875,170.2100067138672,68666
2025-11-07 16:31:00+00:00,170.15499877929688,170.36990356445312,170.0388946533203,170.13369750976562,57963
2025-11-07 16:32:00+00:00,170.1199951171875,170.27999877929688,169.99000549316406,170.15499877929688,53819
2025-11-07 16:33:00+00:00,170.11000061035156,170.3000030517578,169.89999389648438,170.16000366210938,70804
2025-11-07 16:34:00+00:00,170.44000244140625,170.5399932861328,169.9375,170.110107421875,117877
2025-11-07 16:35:00+00:00,170.0500030517578,170.44500732421875,170.02000427246094,170.44400024414062,70741
2025-11-07 16:36:00+00:00,169.8668975830078,170.2220001220703,169.77000427246094,170.0500030517578,97154
2025-11-07 16:37:00+00:00,169.89549255371094,170.07989501953125,169.8300018310547,169.8699951171875,73003
2025-11-07 16:38:00+00:00,169.34500122070312,169.9250030517578,169.3000030517578,169.88510131835938,149142
2025-11-07 16:39:00+00:00,169.66050720214844,169.75,169.3699951171875,169.3699951171875,96729
2025-11-07 16:40:00+00:00,169.9499969482422,169.9709930419922,169.52000427246094,169.69000244140625,115249
2025-11-07 16:41:00+00:00,169.4550018310547,169.9001007080078,169.39999389648438,169.9001007080078,68932
2025-11-07 16:42:00+00:00,169.33709716796875,169.72999572753906,169.33709716796875,169.43829345703125,88493
2025-11-07 16:43:00+00:00,169.82000732421875,169.9600067138672,169.13890075683594,169.3300018310547,134419
2025-11-07 16:44:00+00:00,170.27499389648438,170.35000610351562,169.6800994873047,169.83749389648438,141077
2025-11-07 16:45:00+00:00,170.10000610351562,170.31900024414062,170.0756072998047,170.29010009765625,145039
2025-11-07 16:46:00+00:00,169.5850067138672,170.19000244140625,169.44700622558594,170.14999389648438,127668
2025-11-07 16:47:00+00:00,169.6699981689453,169.8800048828125,169.60499572753906,169.6199951171875,64171
2025-11-07 16:48:00+00:00,169.97999572753906,170.07989501953125,169.61740112304688,169.69119262695312,71352
2025-11-07 16:49:00+00:00,169.8300018310547,169.97000122070312,169.7700958251953,169.96499633789062,53916
2025-11-07 16:50:00+00:00,169.92999267578125,170.07000732421875,169.75,169.79190063476562,89160
2025-11-07 16:51:00+00:00,170.4835968017578,170.74000549316406,169.88099670410156,169.92999267578125,131080
2025-11-07 16:52:00+00:00,170.625,170.72000122070312,170.45010375976562,170.4600067138672,87003
2025-11-07 16:53:00+00:00,170.77999877929688,170.88999938964844,170.60000610351562,170.68850708007812,115321
2025-11-07 16:54:00+00:00,170.0399932861328,170.83770751953125,169.92999267578125,170.77999877929688,151513
2025-11-07 16:55:00+00:00,169.89999389648438,170.2899932861328,169.88999938964844,170.05999755859375,591053
2025-11-07 16:56:00+00:00,170.0413055419922,170.1300048828125,169.8000946044922,169.8800048828125,116188
